,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
2289,107086,8534.0,5,24,2,4,0.0,1,1,2051,8156,4198,2597,3721,10578,71552,0,-53.783142,-7.820904
2290,1110514,8534.0,6,115,0,8,11.0,2,0,1207,39805,18863,466663,1771,32031,36967,0,19.074986,-38.91937
2291,379540,8063.0,6,22,0,3,0.0,0,0,1263,95949,63852,59238,38607,69130,46633,0,-8.133766,-52.93371
2292,68205,10781.0,13,0,0,1,35.0,2,0,32530,8366,5819,2335,3261,2736,4421,0,-7.5174575,-0.6285863
2293,11890,6585.0,7,0,0,1,0.0,2,0,5892,418,19,883,0,0,0,0,28.678825,30.975868
2294,16056,2852.0,3,0,0,0,0.0,2,0,8976,2861,737,0,0,0,0,0,20.05819,6.2322946
2295,27968,9751.0,11,0,0,1,15.0,2,0,768,3361,4720,2407,1697,2605,5929,0,-8.5120535,41.570637
2296,10325,1278.0,3,0,0,0,1.0,2,0,2561,2262,0,0,0,0,0,0,35.16912,10.26437
2297,22796,8062.0,6,5,0,4,0.0,2,0,132,984,6033,2284,3765,5035,416,0,8.250507,40.843243
2298,472571,14012.0,33,87,0,7,31.0,2,0,229790,22069,26809,7681,26717,44608,107445,0,15.363979,-24.13938
2299,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-8.20739,68.58519
2300,66608,12656.0,6,0,2,1,2.0,2,1,9914,19395,5154,2212,6723,16548,2044,0,-35.047775,8.910322
2301,105566,13085.0,6,0,4,3,1.0,2,3,626,6179,2849,2152,1092,24903,61199,0,-52.808456,-7.852307
2302,26162,8322.0,0,0,0,0,3.0,0,0,6621,3595,6734,893,1468,982,1241,0,4.766538,25.141426
2303,92000,6573.0,6,19,0,1,8.0,2,0,11699,18353,14149,3649,31959,731,0,0,-37.396484,-0.0931931
2304,113231,8466.0,6,0,0,9,0.0,2,0,4102,902,6688,1634,4170,3548,26810,0,-56.388176,-17.785305
2305,319439,10316.0,6,41,0,3,15.0,2,0,18960,30732,35057,24478,11611,87200,65193,0,-14.666061,-52.190136
2306,31269,6872.7998046875,7,0,0,1,0.0,1,0,9156,6875,5078,3425,1792,1255,0,0,0.899745,14.710936
2307,7632,138.0,1,0,0,0,0.0,2,0,217,0,0,0,0,0,0,0,41.0333,7.4115276
2308,185834,7909.0,10,26,0,7,3.0,2,0,16573,12447,27839,10822,42939,56008,0,0,-30.096651,-29.994984
2309,36298,10910.0,11,0,2,1,1.0,2,1,2683,4060,5315,1855,9630,3285,1775,0,-8.092737,35.130283
2310,64682,12968.0,11,0,0,1,10.0,2,0,1053,4998,7818,1163,2741,6156,10627,0,-34.910362,21.759361
2311,458826,10337.0,11,152,2,6,30.0,2,2,30483,28416,95965,58933,65983,115448,58816,0,-0.15569758,-54.418457
2312,259961,6900.0,6,0,0,5,0.0,2,0,871,11076,54914,11400,2846,2832,0,0,-18.665438,-39.95196
2313,893968,8500.0,7,82,2,9,160.0,2,1,114976,71645,93580,124546,215299,127752,134317,0,22.916346,-52.197723
2314,951414,10825.0,11,0,2,6,147.0,2,1,4802,6815,47157,78157,263764,524558,14530,0,32.43989,-52.25684
2315,227345,12492.0,25,77,4,5,13.0,2,3,4911,28306,82326,2726,3638,19277,16483,0,-16.937416,-27.85681
2316,60158,9500.0,11,0,0,1,20.0,2,0,4869,5788,15190,2656,1477,1204,14739,0,-34.590702,19.73432
2317,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-8.205343,67.28039
2318,11526,1466.0,2,0,0,0,7.0,2,0,705,1378,0,0,0,0,0,0,33.331833,9.9901705
2319,1389787,11236.0,57,44,4,18,215.0,2,4,295294,104461,107745,111374,249975,353604,159742,0,27.75961,-43.145397
2320,26205,1261.0,2,0,0,0,10.0,2,0,1228,72,0,0,0,0,0,0,11.576534,15.783357
2321,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,15.306695,82.20577
2322,498614,10820.0,12,106,2,5,48.0,1,1,34151,41846,67729,45983,50668,121814,130865,0,5.679363,-52.76925
2323,679682,7423.0,6,88,0,6,3.0,2,0,74648,75903,80051,109546,98700,225122,0,0,17.543812,-54.26734
2324,21910,9599.2001953125,12,0,0,2,0.0,2,0,116,1237,586,777,201,10243,2646,0,1.5028801,39.89859
2325,385591,8248.0,6,98,2,5,17.0,2,2,19591,40584,64878,55818,68214,90021,9254,0,-7.006846,-50.2704
2326,565278,9493.0,13,79,2,5,226.0,1,1,13262,50437,43479,40044,234372,177351,1693,0,16.06515,-51.924183
2327,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-7.9429398,69.64324
2328,41696,11399.0,10,0,0,1,3.0,2,0,10669,6088,6861,1665,735,2631,6159,0,-18.33226,41.595974
2329,46794,7998.0,6,0,0,1,1.0,2,0,1381,10908,4002,6305,3636,3369,9073,0,-24.566837,30.152485
2330,56021,11818.6669921875,10,0,0,5,5.0,1,0,31948,609,2386,520,1266,8416,7403,0,-6.066577,0.26416105
2331,266778,7738.0,11,23,2,6,2.0,2,2,1144,11711,22485,7469,12838,190824,0,0,-23.770948,-49.878674
2332,130416,11173.0,6,0,0,4,2.0,2,0,1200,4515,3574,1325,1791,5293,14858,0,-57.02223,-19.592897
2333,6037,3553.60009765625,4,0,0,0,0.0,2,0,1014,1561,139,0,0,0,0,0,45.30885,13.701585
2334,35450,9287.0,11,0,0,1,17.0,2,0,4385,3503,3769,2668,3883,3304,2667,0,-11.952762,36.743378
2335,3587,86.0,1,0,0,0,0.0,2,0,830,0,0,0,0,0,0,0,49.780613,3.9616966
2336,437162,11162.0,6,14,2,1,53.0,2,1,14373,44777,65405,28915,53569,29196,4482,0,2.1264145,-63.82501
2337,18136,5434.0,5,0,0,0,0.0,2,0,2901,5132,2817,1984,100,0,0,0,19.877655,23.484093
2338,3479264,10982.0,23,351,2,11,147.0,2,2,2173409,64439,97011,4666,44850,817318,264605,0,31.693964,-25.429966
2339,10673,10699.0,15,0,0,0,1.0,0,0,1395,930,34,58,554,859,6825,0,21.770575,46.260822
2340,33587,10861.0,11,0,0,1,6.0,2,0,793,3388,4916,3388,3169,4621,6405,0,-12.742095,39.03052
2341,45915,12290.0,8,0,0,1,2.0,2,0,3298,2884,4199,2868,1567,4117,17814,0,-24.30424,41.723248
2342,25532,529.0,3,0,0,0,0.0,2,0,465,0,0,0,0,0,0,0,11.914118,15.7891035
2343,344946,11621.0,11,173,0,5,0.0,2,0,1007,7445,23229,37687,2259,98837,166592,0,-9.699686,-58.3436
2344,175446,10207.0,11,231,2,1,23.0,2,2,7064,24040,34131,43659,2617,51757,5758,0,-29.259157,-25.264687
2345,36187,6471.0,7,12,0,0,0.0,2,0,1249,535,5277,9407,4433,667,0,0,-12.821394,28.063192
2346,4639859,7900.0,10,0,0,6,32.0,2,0,4958,6696,15009,7208,4494220,101987,0,0,44.554905,-36.44773
2347,32459,13806.0,11,0,0,1,0.0,2,0,235,7237,5652,2587,2412,2134,5020,0,-11.811713,39.483116
2348,67771,4150.0,3,0,0,0,12.0,1,0,25477,16964,17681,482,0,0,0,0,-19.682596,6.64408
2349,640994,12000.0,11,74,2,5,24.0,0,1,31861,48701,56802,84200,176936,64343,173274,0,14.060377,-50.843517
2350,7896,2367.0,4,0,0,0,3.0,2,0,819,782,769,0,0,0,0,0,40.27965,9.930383
2351,9935,2500.0,5,0,0,0,0.0,2,0,0,80,3852,0,0,0,0,0,31.243341,23.166142
2352,601129,11800.0,20,31,2,5,93.0,0,1,58553,48597,49101,76763,169474,112695,69448,0,14.558558,-51.785854
2353,441531,11388.0,16,25,0,5,16.0,2,0,50329,52113,169885,28521,19535,109103,4047,0,-1.2934606,-55.871883
2354,995912,13322.0,11,45,2,4,31.0,2,1,11098,26740,23123,36977,2732,41510,81218,0,30.954498,-47.02382
2355,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-7.8916345,68.32107
2356,88983,11955.0,11,26,0,7,0.0,2,0,21569,8230,13261,2742,10723,25575,3837,0,-41.812782,4.1709657
2357,119188,11270.0,6,0,0,1,95.0,2,0,811,828,6273,3144,17067,18484,3710,0,-54.205368,-16.970514
2358,879258,11814.0,22,143,0,3,247.0,2,0,167927,23397,97806,61568,225143,171483,119414,0,23.290401,-51.95868
2359,742784,10732.0,11,92,2,7,15.0,2,1,12324,21164,66977,22541,52596,104716,64839,0,16.03853,-63.470085
2360,15317,1510.0,2,0,0,0,8.0,2,0,2986,2719,0,0,0,0,0,0,27.207481,10.983799
2361,8677972,12389.0,11,0,0,1,42.0,2,0,199,8515819,5802,1598,1644,831,4005,0,44.57043,-23.36057
2362,685162,12256.0,19,192,4,5,204.0,2,3,31400,17901,19941,52645,27885,352254,175582,0,10.56138,-56.79303
2363,49733,10096.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,49717,0,-28.56682,45.39203
2364,343020748,11366.0,7,0,0,0,0.0,0,0,3624,801,431,0,387,451,343015038,0,56.801388,-28.184315
2365,19074,7625.0,4,37,1,0,3.5,1,1,1763,2602,159,1368,1168,11921,0,0,2.1483672,39.831036
2366,935220,8184.0,9,97,2,6,104.0,2,2,593752,48622,126681,2534,34854,111414,13985,0,22.47865,-25.223246
2367,221095,10971.0,11,10,2,3,12.0,2,1,66,742,1656,2841,413,10883,20691,0,-56.156357,-30.89184
2368,582197,11196.0,6,95,2,3,144.0,2,1,135435,44295,44707,30985,129307,79007,105803,0,13.188669,-50.93037
2369,152798,6919.0,8,0,0,1,0.0,2,0,36709,20717,59239,28942,4382,838,0,0,-21.672577,-20.626047
2370,554019,12327.0,11,0,0,6,6.0,2,0,13950,12953,4740,4267,3791,122500,27823,0,8.717485,-63.93043
2371,4803201,11250.0,19,94,0,1,19.0,2,0,22316,23357,37549,55840,4631716,6356,11804,0,44.56004,-36.424194
2372,91182049,11115.0,11,85,2,5,5.0,2,1,19990,23430,36201,39786,89305,90065,46717,0,54.167175,-26.870579
2373,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-8.742141,67.680916
2374,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-10.03159,67.69666
2375,65107,1431.0,2,0,0,0,2.0,2,0,49791,8547,0,0,0,0,0,0,-6.4281297,-3.421882
2376,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,16.97819,84.38626
2377,19984,11436.0,11,0,0,1,0.0,2,0,2375,1721,2224,1344,1207,2156,3385,0,12.781942,43.38607
2378,493193,2092.0,3,0,0,0,3.0,2,0,151,3221,372,0,0,0,0,0,5.885729,-67.027374
2379,75467,10292.7998046875,13,0,0,3,1.0,2,0,15505,14779,12391,4504,4218,14270,5142,0,-36.20264,6.80578
2380,106670,10666.0,14,21,0,9,14.0,2,0,3302,23372,15600,7442,21597,22348,7973,0,-40.458744,-6.032977
2381,161513,10880.0,23,5,0,4,16.0,2,0,51192,12951,42430,4718,30746,7336,6086,0,-15.638815,-19.679733
2382,9902,8338.0,6,0,0,1,1.0,2,0,217,306,111,200,132,784,718,0,28.172506,39.66511
2383,440178,11122.0,10,8,0,1,6.0,2,0,5083,2749,2683,1251,7716,6017,3033,0,3.3354516,-67.40858
2384,427126,7400.0,6,14,0,1,1.0,2,0,1483,5859,20779,6621,357760,1204,0,0,-2.5122623,-47.09984
2385,186859,11436.6796875,6,78,0,5,19.0,2,0,760,25852,32618,48818,33603,32357,8218,0,-27.945581,-27.398382
2386,7373855,12708.5,25,169,2,4,64.0,2,2,3592,50196,43392,79256,39335,112640,353071,0,45.715176,-31.994051
2387,286118,11400.0,13,110,0,4,8.0,2,0,12439,7272,11978,7334,7765,20357,44022,0,-21.133982,-63.44312
2388,35881,1482.0,4,0,0,0,2.0,2,0,20850,6490,0,0,0,0,0,0,1.6281571,5.319964
2389,409494,10608.0,18,114,2,6,62.0,1,1,34122,47821,52928,29370,51456,64680,124788,0,-10.553897,-56.637474
2390,12972,11600.0,10,0,0,1,0.0,1,0,1867,1511,1963,687,921,670,2137,0,19.633007,42.59761
2391,19588,6978.0,5,0,0,1,0.0,1,0,4436,2018,1901,4451,1886,973,0,0,16.087,25.218086
2392,107643,6501.60009765625,6,0,0,1,0.0,2,0,50655,5948,5517,5248,29992,625,0,0,-9.540583,-8.11333
2393,35219,2173.0,3,0,0,0,7.0,2,0,19802,5400,684,0,0,0,0,0,1.7838486,5.467513
2394,3757376,10469.0,10,0,2,4,34.0,0,2,1186,3626239,37943,4989,11445,12793,27999,0,41.482487,-21.981047
2395,5422326,10697.3330078125,12,92,0,7,17.0,0,0,5003,21747,4580624,4535,17086,15856,418019,0,44.028038,-30.121935
2396,208784,12000.0,8,44,0,3,63.0,2,0,4534,21782,39720,7933,2673,59364,64494,0,-34.313404,-40.123596
2397,8081,11178.0,7,0,0,1,0.0,0,0,76,1270,575,1403,483,529,1386,0,26.678867,43.605003
2398,156998,9657.0,11,28,0,3,0.0,2,0,8884,7267,9268,25204,14335,33523,50611,0,-41.76893,-31.833408
2399,193793,11783.0,6,0,0,10,14.0,2,0,116,186681,579,39,21,55,3859,0,-1.7761579,-28.940622
2400,21777,12017.0,11,0,0,1,3.0,2,0,210,1718,671,1724,666,2945,5569,0,11.290595,44.88102
2401,94193,12100.0,16,19,2,7,8.0,2,1,4373,6541,12238,11295,5587,18734,23771,0,-45.87942,-3.6777596
2402,400159,458.0,3,0,0,0,6.0,2,0,1532,0,0,0,0,0,0,0,1.9679254,-68.1556
2403,504975,9973.0,16,5,2,4,22.0,2,1,91380,17379,28420,28662,43707,41352,16438,0,2.997333,-61.047543
2404,308325,6848.0,6,39,2,1,12.0,2,1,18761,45985,53095,38209,69026,4995,0,0,-12.452929,-42.648956
2405,0,0.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.277872,84.423836
2406,299053,9900.0,7,0,0,1,8.0,1,0,275476,5226,7066,2800,794,4657,1027,0,14.991102,-21.185879
2407,16270,6335.0,6,0,0,1,0.0,2,0,1722,1815,2131,3294,1817,0,0,0,21.092205,31.145164
2408,53725,11100.0,15,0,0,1,13.0,2,0,18024,9986,5524,1705,3767,2118,7568,0,-20.01527,14.717589
2409,96124,12975.0,6,0,0,3,34.0,2,0,4037,5205,4786,5221,1333,5000,20722,0,-48.40753,20.389091
2410,54306,11085.0,26,0,0,1,0.0,2,0,3422,4789,6831,4025,410,3516,21383,0,-27.71533,41.775803
2411,66728,6728.0,6,85,0,1,0.0,2,0,4127,8446,10561,15994,17922,938,0,0,-34.547863,12.348337
2412,483738,11719.0,13,20,0,3,15.0,2,0,109855,32253,38793,20611,3357,72077,38470,0,3.060411,-60.921387
2413,385319,12000.0,8,49,0,4,78.0,2,0,13979,20930,9868,14541,5529,71228,93693,0,-9.902363,-55.498066
2414,88135,11789.0,12,0,0,1,2.0,0,0,1450,3562,7549,2014,1065,1363,69560,0,-54.02701,-6.06893
2415,229873,6803.0,11,15,0,1,31.0,2,0,2905,12421,21274,4473,179860,498,0,0,-23.005064,-32.088535
2416,101291,12200.0,11,68,0,5,19.0,2,0,7459,16680,19056,8065,3220,24368,16782,0,-43.83845,-5.329126
2417,203077,11680.0,16,96,0,9,10.0,2,0,2924,9144,32787,32335,18132,34212,49020,0,-36.710323,-36.94093
2418,3332960,7612.0,8,87,0,3,19.0,2,0,106409,25387,38813,33247,37600,41219,0,0,41.068066,-34.902
2419,2267986,8198.0,6,7,2,9,144.0,2,1,452456,310719,134568,183050,145336,240909,701613,0,39.589317,-42.0757
2420,149552,8919.3330078125,1,0,0,1,0.0,0,0,0,0,0,0,0,0,5605,0,-57.54209,-23.44253
2421,59896,8799.3330078125,14,0,0,3,32.0,2,0,19799,11050,7613,3569,2748,12249,2857,0,-21.485737,13.980966
2422,66681,7982.0,5,46,0,4,4.0,1,0,739,1846,25194,3225,4065,18310,6867,0,-37.967487,15.938395
2423,66213,11922.0,11,0,0,4,71.0,1,0,1351,16965,10703,5646,9203,13568,7100,0,-35.10901,9.698353
2424,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-9.481617,67.01764
2425,30976,11345.599609375,5,0,0,1,1.0,1,0,3084,2373,8297,2692,2042,3153,4666,0,-8.682207,38.432087
2426,44880,13993.0,4,0,0,5,19.0,1,0,3043,7797,442,644,1077,875,29608,0,-26.57113,43.923603
2427,838017,2480.0,7,0,0,0,8.0,0,0,196844,636651,1386,0,0,0,0,0,7.8168344,-31.3244
2428,417449,10042.0,15,14,2,1,16.0,0,1,535,64536,133081,79800,79594,5652,52396,0,-4.9578276,-40.71807
2429,2954102,8037.0,6,18,0,17,9.0,2,0,385,2629448,551,1161,11706,168958,4300,0,40.245857,-22.083735
2430,18616,8364.0,6,0,0,1,2.0,2,0,256,1045,1224,2209,988,903,91,0,17.123165,32.360943
2431,10332,502.0,2,0,0,0,0.0,2,0,4028,0,0,0,0,0,0,0,34.89002,3.8254123
2432,115870,9794.0,9,0,0,20,0.0,0,0,4412,3559,15643,4445,1781,4704,79730,0,-54.36324,-8.20119
2433,319097,1500.0,3,0,0,0,2.0,0,0,312563,4837,0,0,0,0,0,0,15.570483,-21.36262
2434,1531395,12327.0,6,17,0,9,207.0,2,0,5122,44126,39465,163619,59368,169107,1046505,0,42.663525,-45.129314
2435,432297,12806.0,11,50,2,7,30.0,2,1,9285,11689,54894,50920,3633,22285,269851,0,5.9256587,-45.617138
2436,15401,8413.0,5,0,0,1,8.0,2,0,350,2703,3020,1934,1751,1303,1100,0,22.417173,31.045166
2437,138315,12506.0,15,165,2,8,27.0,1,1,7584,11666,18067,27684,22231,15320,34251,0,-41.495106,-25.84603
2438,230077,12281.599609375,8,40,0,13,123.0,2,0,111,4070,20689,3479,1614,16787,179903,0,-41.070824,-43.50059
2439,83873,9378.0,8,64,0,3,0.0,2,0,15433,8865,20734,3593,3092,17882,11517,0,-43.15296,2.930654
2440,10383,625.0,2,0,0,0,0.0,2,0,99,0,0,0,0,0,0,0,35.859188,7.9158244
2441,0,0.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,-8.155654,73.26966
2442,5536915,9275.0,10,22,2,8,35.0,2,1,125300,5075335,50136,1322,63562,214100,7072,0,42.827938,-22.43197
2443,42034,9291.0,11,0,0,1,0.0,2,0,2142,8679,7660,3841,3085,3367,3105,0,-16.234434,35.032444
2444,834970,9604.0,17,77,2,4,54.0,2,1,48184,225283,60929,52061,288478,115440,10719,0,21.229513,-49.995655
2445,1124614,11381.0,17,23,0,8,35.0,2,0,426920,43281,164243,97860,34777,145818,157888,0,25.004028,-38.724197
2446,162101,7950.0,5,44,0,3,33.0,1,0,833,6987,6751,14556,33395,93590,0,0,-34.01004,-28.71389
2447,584224,11232.0,11,0,0,1,11.0,2,0,21783,14952,5101,2884,1749,1768,3949,0,9.730952,-66.31207
2448,918981,8951.0,6,245,0,5,114.0,2,0,9567,15832,11067,35700,1701,31149,40617,0,18.134077,-65.01463
2449,34923,7354.0,6,0,0,1,0.0,2,0,825,10970,4263,1650,1103,932,0,0,-3.5116618,19.621658
2450,29371,900.0,2,0,0,0,0.0,2,0,19593,165,0,0,0,0,0,0,4.156676,4.909804
2451,120804,7201.0,6,9,0,10,0.0,2,0,6312,4527,7855,5075,13432,76404,0,0,-59.329834,6.582762
2452,9261,227.0,2,0,0,0,0.0,2,0,252,0,0,0,0,0,0,0,37.47673,7.8605714
2453,433435,10491.0,13,258,2,3,54.0,2,1,24330,38467,43756,41434,97532,135072,36306,0,-1.6560154,-52.223934
2454,775734,11661.818359375,23,17,2,7,106.0,2,1,74189,135048,128773,90609,92530,120781,120470,0,21.139448,-53.572956
2455,140053,10262.0,16,61,0,9,18.0,2,0,573,15369,24719,9599,26069,47816,13584,0,-38.466072,-20.708298
2456,1417114,10656.0,11,45,2,3,228.0,2,2,48406,512798,119221,90687,215734,240191,179444,0,28.221897,-41.349804
2457,15660,8870.400390625,6,0,0,1,3.0,2,0,1893,6172,240,99,282,200,0,0,20.87116,34.760117
2458,22226,11368.0,10,0,0,1,0.0,1,0,600,2064,3677,3695,474,2808,3706,0,9.962721,43.37192
2459,1099492,11766.0,12,11,0,3,49.0,2,0,21397,42424,58066,65758,328116,52309,132384,0,23.896978,-47.240997
2460,21371,3286.0,5,0,0,0,2.0,2,0,1444,5354,3851,0,0,0,0,0,17.033438,20.510683
2461,368229,9606.6669921875,9,20,2,2,6.0,2,1,56165,65135,70941,61612,50792,45620,4921,0,-8.066872,-42.36434
2462,26915,7305.0,6,0,0,3,0.0,0,0,653,4711,6786,2499,1916,4967,0,0,0.84373385,34.29288
2463,29165,8584.0,6,19,2,4,7.0,2,1,1047,1834,2752,2052,2338,11291,576,0,-0.9888805,39.02383
2464,7405,9633.0,5,0,0,1,2.0,1,0,368,748,752,585,331,797,539,0,28.379492,41.98614
2465,6995,1400.0,2,0,0,0,0.0,1,0,1108,1143,0,0,0,0,0,0,42.57474,9.525924
2466,229047,3877.0,3,0,0,0,6.0,2,0,3803,209691,2602,7435,0,0,0,0,-1.5501088,-29.371479
2467,155020,14133.0,16,34,0,9,5.0,2,0,22741,18159,18884,3946,35820,28066,21408,0,-39.03495,-23.938772
2468,216684,9356.0,13,0,0,4,22.0,2,0,19802,11520,7844,12786,29797,115225,14680,0,-25.9461,-46.912964
2469,702663,9445.0,8,111,2,6,82.0,2,1,25648,49471,30006,7291,428857,107892,27361,0,18.671127,-48.824764
2470,339394,12122.0,12,0,0,1,0.0,2,0,5269,7462,12391,10370,11704,14995,27412,0,-18.785381,-64.65965
2471,63936,12142.0,6,0,0,6,43.0,2,0,871,4282,5258,4300,1452,30834,13033,0,-44.74422,10.348477
2472,109589,427.0,2,0,0,0,0.0,2,0,4541,0,0,0,0,0,0,0,-53.06384,22.528925
2473,47451,11247.2001953125,11,0,0,1,8.0,2,0,977,5946,3227,8696,6665,5548,7317,0,-25.42845,30.259663
2474,160133,11714.0,10,0,0,5,35.0,1,0,3501,27116,31268,53984,3082,33100,4283,0,-28.441618,-23.928545
2475,133996,8140.0,7,0,0,1,0.0,2,0,879,294,525,70,1087,120,0,0,-58.489822,-21.312529
2476,137450,10900.0,10,17,0,5,56.0,2,0,2483,9765,16962,4812,7724,62461,23813,0,-59.302734,4.537246
2477,7523,570.0,2,0,0,0,1.0,1,0,4332,0,0,0,0,0,0,0,38.9953,1.3249282
2478,195341,8204.0,11,0,2,2,0.0,2,2,23322,31363,46610,17475,2307,42626,17327,0,-29.22636,-33.693768
2479,12362,2132.0,3,0,0,0,0.0,2,0,1546,3643,0,0,0,0,0,0,30.801273,12.268307
2480,185304,11024.0,17,0,2,9,0.0,2,1,2049,10018,6619,8275,16760,68116,46859,0,-34.623447,-37.90696
2481,21577,9415.0,10,0,0,1,0.0,0,0,1262,2575,2280,1940,1649,2726,2068,0,10.379534,42.44535
2482,496788,12398.0,13,58,2,3,152.0,2,1,19645,13948,37830,39412,122013,37657,202351,0,5.801182,-49.17319
2483,41268,7469.0,6,0,0,1,7.0,2,0,1933,14836,15986,3000,400,101,0,0,-9.01671,22.528664
2484,589677,11978.0,11,476,2,3,15.0,2,1,35435,25304,74087,60119,165801,139878,80327,0,14.418068,-51.735676
2485,276909,11483.0,13,0,2,1,3.0,2,1,3440,3196,2491,23612,7869,4589,11415,0,-22.243664,-64.23061
2486,38415,2400.0,6,0,0,0,0.0,2,0,28376,3002,551,0,0,0,0,0,0.46562636,3.324273
2487,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-10.03159,67.69666
2488,1023616,3992.0,6,0,0,0,14.0,2,0,24793,48321,55680,890,0,0,0,0,31.786978,-46.67629
2489,273369,7801.60009765625,10,25,2,9,0.0,2,1,705,1381,4606,23116,98259,141054,0,0,-22.590622,-47.15009
2490,82084,10816.0,5,12,0,8,1.0,0,0,399,3284,6400,4104,7995,38899,13449,0,-50.27844,8.57692
2491,1022324,10762.0,6,15,0,4,6.0,2,0,131,5092,34092,44592,106974,34631,793472,0,30.385704,-59.02778
2492,352271,7330.0,5,38,2,1,9.0,1,2,24433,13416,67484,191013,50548,3384,0,0,-10.97509,-39.695976
2493,27009,12272.0,11,0,0,1,6.0,2,0,386,3494,2007,2055,2008,2317,6521,0,-8.534651,42.193398
2494,47972,11496.0,8,0,0,1,0.0,2,0,5191,4601,7504,3303,1090,3469,15248,0,-24.183138,40.83219
2495,319099,7200.0,6,28,0,1,119.0,2,0,32597,35610,69027,53242,69891,1882,0,0,-11.799112,-42.236195
2496,289855,3762.666748046875,4,0,0,0,1.0,2,0,81478,76228,111962,149,0,0,0,0,-10.288867,-25.941494
2497,124495,7002.39990234375,6,19,2,4,13.0,2,2,6006,31684,30441,12790,24855,9600,0,0,-33.193073,-11.755373
2498,55205,6968.0,6,0,0,1,17.0,2,0,294,3581,26761,12353,4461,774,0,0,-20.21362,19.437462
2499,428100,7118.0,6,0,0,1,0.0,2,0,181,6338,6660,3376,1531,870,0,0,2.8191385,-67.60506
2500,1572192,10182.0,23,52,0,1,59.0,0,0,1426746,21287,67351,6576,30457,7716,7111,0,27.274618,-24.876093
2501,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,-8.805077,68.48027
2502,21810,7349.0,7,0,0,1,0.0,1,0,451,2501,6764,5850,2934,637,0,0,6.7334123,28.833006
2503,179072,11362.0,26,0,0,1,26.0,2,0,3864,10014,14827,4163,7331,5783,112035,0,-41.597435,-40.366146
2504,1661482,9598.0,8,0,0,1,3.0,2,0,80852,14420,29388,43642,9325,147611,6194,0,35.27541,-41.16704
2505,60356,7890.0,6,0,0,1,1.0,2,0,200,5950,6468,2179,1071,7445,0,0,-43.27031,26.51168
2506,445784,10196.0,11,125,0,4,8.0,2,0,14112,12993,36965,38889,234234,49264,16262,0,-2.843716,-47.566826
2507,301925,11042.0,14,6,0,10,48.0,2,0,73309,7928,22857,6685,9601,59468,10738,0,-18.757055,-46.085243
2508,38334,7423.0,5,0,0,3,0.0,1,0,8659,4281,10421,1672,1215,7083,0,0,-6.7230215,27.456915
2509,756316,10655.0,11,3,0,1,28.0,2,0,11760,21097,10275,3969,62885,4502,6835,0,15.284392,-65.241974
2510,752458,9149.0,11,13,2,7,23.0,2,2,2680,88678,30792,26942,561584,28129,9249,0,19.414282,-47.999477
2511,247304,10833.0,6,49,0,7,30.0,2,0,23333,26717,32266,24200,1533,72700,21433,0,-27.406822,-41.810253
2512,145684,8248.7998046875,5,130,0,7,12.0,1,0,1475,13201,22992,7354,42917,29840,26166,0,-38.74947,-24.487024
2513,337251,9257.0,6,20,0,1,78.0,2,0,10564,45857,40673,31492,139270,39263,14574,0,-10.807692,-45.23189
2514,82637,12232.0,7,0,0,3,8.0,1,0,19088,7007,8134,7857,2664,14083,21173,0,-45.85071,2.5688896
2515,292636,7987.2001953125,11,57,0,4,12.0,2,0,18830,58813,36080,53483,56504,63058,42,0,-14.864095,-44.397247
2516,67432,12333.0,18,0,0,1,8.0,2,0,9173,12437,17514,1023,1314,2217,7741,0,-35.24272,18.014711
2517,21210,10855.0,6,0,0,1,20.0,0,0,770,1884,2709,5637,1933,2036,4264,0,10.311129,43.761604
2518,195667,4500.0,6,0,0,0,85.0,2,0,55225,56943,69934,5555,0,0,0,0,-12.840205,-19.4706
2519,1424733,11685.0,21,35,2,4,11.0,2,1,1329605,9481,17575,7407,8555,21193,22966,0,26.677094,-24.865608
2520,1862874,11350.0,11,32,2,4,54.0,2,1,39626,42750,51593,2429,45573,122203,1535364,0,43.9304,-44.259514
